Unnamed: 0,Datetime,Text,Sentiment
3139,2018-07-05 02:01:57+00:00,Celebrating  independenceday a lo  Chips  Salsa  Corona  Premier  Jamaica Queens  NY  utm source ig twitter share amp igshid ie    jwrpon,1
3140,2018-07-03 11:42:59+00:00,Who else is thinking it   s this kinda day   gimmeacoldone  corona   burro   burros   burrocafe  austinstreet  foresthills  queens  queensny  nyc  ny         mexicanfood  mexicanrestaurant     utm source ig twitter share amp igshid  aqbdeyrsqnk,1
3141,2018-06-30 19:55:23+00:00,Off to the Caribbean   see ya in a week    newyorkcity  boozecruise  florida  bahamas  summer  corona      Norwegian Cruise Line Port  Manhattan  NY  utm source ig twitter share amp igshid xtzfewstyl h,1
3142,2018-06-25 21:33:43+00:00, corona  laCorona  crown  theCrown  lunes    juin      John J  amp  Son  utm source ig twitter share amp igshid s m lggk a s,1
3143,2018-06-25 13:37:52+00:00,Anyone else like chicken parm as much as I do  The parm at Park Side is delicious   EatLikeASoutherner  queens  newyork  nyc  newyorkcity  corona  foodbeast  eeeeeats  liveauthentic     utm source ig twitter share amp igshid  hqcc  dxishq,1
3144,2018-06-25 02:23:44+00:00,En  LaEsquinaCriolla cenando  comidaargentina con la  familia  dominicana  queens  corona  nyc  rico  d  licieux  yummy  lecker                                                     Criolla Restaurant  utm source ig twitter share amp igshid  csnes ma lu,1
3145,2018-06-24 23:45:19+00:00, oneyearago  me  vacation  pride  newyork  corona  fun  inlove en Astoria  New York  utm source ig twitter share amp igshid   a  g  jhwuz,1
3146,2018-06-24 22:26:45+00:00,Yes      corona  Island  New York  Z uFcbsPkIsUB  VLhTY   utm source ig twitter share amp igshid  jv fuszi bb ,1
3147,2018-06-24 18:29:41+00:00,Yes   icecream is a  foodgroup in our household      sundayfunday  pride  summer  flushing  corona  queens   Meadows   Corona Park  utm source ig twitter share amp igshid jgqhafobfjgv,1
3148,2018-06-16 04:59:02+00:00, cubalibre y  corona Estamos bebimos   thebronx     VNA nx  utm source ig twitter share amp igshid   rgh rw wwh,1
3149,2018-05-11 23:08:37+00:00, Pioneers from  Queens  EastElhurst  Corona  Flushing  Southside      C   utm source ig twitter share,1
3150,2018-05-06 08:24:46+00:00,When you Survived  CincoDeMayo as a  Bartender     Corona  IHeardShots     utm source twitter,1
3151,2018-05-04 20:54:15+00:00,Hoy compartimos con nuestra gente de Corona en Queens  migente  corona     syA BU  utm source twitter,0
3152,2018-05-04 13:29:20+00:00,Join us tonight to celebrate  CincoDeMayo a day early   Corona Light promo     utm source twitter,1
3153,2018-04-26 15:03:33+00:00,Classic  Queens   Corona  CoronaQueens    ,0
3154,2018-04-24 15:49:54+00:00,his weather makes me want to sip down all the margs  Tequila  Tuesday Choose a  Corona or     g zg ,1
3155,2018-04-23 00:12:11+00:00, Meat me at Rincon This is the  chorizo and also the  oxtail from  rinconcriollo in  corona    ,0
3156,2018-04-20 14:02:23+00:00,Star making plans  because we are  Celebrate  CincoDeMayo a day early with our  Corona Light    ,1
3157,2018-04-17 22:16:06+00:00,A little morning walk through Corona Park  photo  picture  corona  coronapark  queens  gym    ,0
3158,2018-04-17 19:42:24+00:00, Tequila  Tuesday Choose a  Corona or a  margarita with a  shot of tequila for            ,0
3159,2018-04-17 04:52:07+00:00,here   s so many childhood memories in this park   outdoors  flushing  corona  queens    ,0
3160,2018-04-14 23:30:59+00:00,A little  at citifield  citivision  letsgomets  corona  whataview  mets   Field ,0
3161,2018-04-14 02:39:31+00:00,Quick Friday night drink up with the homies  Corona  Henny  Bluecupnights  HennyandCranberry    ,0
3162,2018-04-10 15:25:13+00:00,Pick you poison  Tequila  Tuesday  ALLDAY Choose a  Corona or  margarita with a  shot of    ,-1
3163,2018-04-03 14:13:38+00:00,Beauty is in the eye of the  beer holder Join us for  Tequila  Tuesday Choose a  Corona or    ,1
3164,2018-04-02 05:30:41+00:00, fun  living  life  liquidguirajr  joy  corona  ny  hometown  family  mylilman  happyeaster      ,1
3165,2018-04-01 06:33:17+00:00,Giving the good Ole Corona Extra some amor while in the hood   Corona  CoronaExtra  MexicanBeer    ,1
3166,2018-03-27 14:47:13+00:00,Any se  oritas in need of some margaritas   Tequila  Tuesday  ALLDAY Choose a  Corona or    ,0
3167,2018-03-22 22:54:34+00:00,Un  Throwback  salsita  Classica no te olvides ma  ana  Cerveza  Corona invita Viernes    de     v ,-1
3168,2018-03-22 22:11:01+00:00,Un  Throwback  salsita  Classica no te olvides ma  ana  Cerveza  Corona invita Viernes    de    ,-1
3169,2018-03-20 15:41:02+00:00,Get on her level  Tequila  Tuesday  ALLDAY Choose a  Corona or a  Margarita with a  shot of    ,0
3170,2018-03-17 00:40:12+00:00,Better than  Corona    EstrellaJalesco   Check it out   New York  VBoGp ,1
3171,2018-03-16 21:12:04+00:00, liquidguirajr urban cuts   corona   New York ,-1
3172,2018-03-04 02:21:23+00:00, wilderortiz  pbcboxing  brooklynnewyork  thebarclayscenter  heavyweightchampionship  corona      ,0
3173,2018-03-03 21:15:36+00:00,Did you know that improving your Digestive System will help your bodies ability to Burn FAT   KeepYourselfFit  PersonalTraining  NutritionCoaching  UltimateFitnessQueens   weightloss  cleaneats  nutrition  jacksonheights  woodside  corona  queens  nyc,1
3174,2018-02-27 22:38:51+00:00, coronapremier kick off party     corona  beer  barcleyscenter  Center    ,0
3175,2018-02-27 17:49:20+00:00,Come grab the best kind of poison   tequila Tequila  Tuesday Choose a  Corona or  Margarita    ,1
3176,2018-02-21 00:51:59+00:00, newyork  nyc  queens  flushingmeadows  corona  coronapark  park  trees  black  white  travel    ,0
3177,2018-02-06 22:26:58+00:00, Tequila  Tuesday  ALLDAY Choose a  corona or  margarita with a  shot of tequila for        ,0
3178,2018-02-03 19:39:41+00:00,rying to catch  snowflakes on my tongue   queens  unisphere  flushing  corona      ,0
3179,2018-02-01 01:21:57+00:00,When the beer as big as you      Corona     BurgerShotBeer  Beer  GottaUse Hands     ,1
3180,2018-01-30 21:02:09+00:00,Be a little  extra today in this  cold weather  TEQUILA  TUESDAY Choose a  corona or    ,0
3181,2018-01-30 03:29:50+00:00,damn why they wNa stick me for my paper  Biggie  malls  corona  thickwomen  fatass  nofakness    ,-1
3182,2018-01-28 18:53:06+00:00,When Mother Nature gives you make it a culture day  louisarmstrong  jazz  corona  queens  nyc  culture  music  history  sundayfunday   Armstrong House Museum in Corona  NY  ,0
3183,2018-01-23 20:04:09+00:00, tuesday is for  tequila Choose a  corona or  margarita with a  shot of tequila for        ,0
3184,2018-01-21 20:44:16+00:00,Ignacio shoots and scores on me   goalie  nyc  queens  corona  flushing  soccer  soccerboy    ,0
3185,2018-01-21 13:05:22+00:00,Me Meeting Corona Boxing Ring Girl   KiaraGomez  Beautiful  Youthful  Model  Corona    ,1
3186,2018-01-21 13:03:12+00:00,Me Meeting Corona Boxing Ring Girl   MiaRusso  Beautiful  Youthful  Model  Corona    ,1
3187,2018-01-20 21:25:45+00:00,She is having a Durango  margarita with  chili   I m just chilling with my  corona     ,-1
3188,2018-01-16 23:26:46+00:00,Just can   t resist  tequila  tuesday Choose a  corona or  margarita with a  shot of tequila for    ,0
3189,2018-01-09 17:07:39+00:00,Perfect day for it  Join us for  tequila  tuesday Choose a  corona or  margarita with a  shot    ,1
3190,2018-01-05 04:31:04+00:00, tbt  corona  nyc  York  New York   woUMtJR V  oGVCD   AAHpcSlOk  ,0
3191,2017-12-29 03:41:51+00:00,A  shot a  beer and a  song Just trying to keep  warm  jameson  corona  christmas  winter     fj ,1
3192,2017-12-27 21:25:16+00:00,Such a craving if not for the     F temperature  Brrrrrrr     corona  queens  italianice     hChA ,0
3193,2017-12-27 15:46:46+00:00,Beer collection of the day  heineken  corona  founderscbs  pumpkingimperialale    ,0
3194,2017-12-26 21:26:44+00:00,Corona evening time  corona  coronalight  coronaextra  coronabeer  mexican  mexicanbeer    ,0
3195,2017-12-26 16:54:49+00:00,he three best friends anyone could have on  tequila  tuesday Choose a  corona or  margarita    ,1
3196,2017-12-25 21:29:57+00:00,A Puerto Rican Christmas Dish  Happy Holidays   Christmas  holidays  corona  family       uFaqo ,1
3197,2017-12-16 00:18:57+00:00,Finally put up my x mas tree    corona  coronafamiliar  York     ,0
3198,2017-12-12 23:58:15+00:00,Which will you choose for  tequila  tuesday Buy a  corona or  margarita with a  shot of    ,0
3199,2017-12-10 01:09:13+00:00,Obligatory ring photo  evolve    evolve  nyc  corona  queens  wwn  Youth  amp  Adult      ,0
3200,2017-12-06 00:30:18+00:00,Enjoying some Mexican Beer for now  corona  coronaextra  coronalight  modelo  modelos  dosequis    ,1
3201,2017-12-05 19:02:14+00:00,Check out our  corona  promotion line up  Join us for these promo days to taste the    ,1
3202,2017-12-05 12:43:24+00:00,   CORONA HAND MODEL PRINT AD      handmodel  corona  printad  nycmodel  commercialprint  YORK    ,0
3203,2017-12-01 16:11:57+00:00,Lets get ready for december    corona  heineken  coorslight  modelo    ,0
3204,2017-11-21 22:30:40+00:00,Start your night of with  tequila on this fine  tuesday Choose a  corona or  margarita with a    ,1
3205,2017-11-17 20:51:43+00:00,hink About It  nyc  newyorkcity  adventure  beer  corona  bourbon  drinks  drink  eat  food    ,1
3206,2017-11-14 19:25:37+00:00,What a view  tequila  tuesday Buy a  corona or  margarita for with a  shot for      nd     lh z ,0
3207,2017-11-14 17:11:54+00:00,All smiles for Round    CoronaBoxing  CoronaGirls  corona     RIWb bTIE FTXkqMsKgNGQAKo   ,1
3208,2017-11-12 20:46:09+00:00,I   m thinking this  graffitiart is located off  Corona  ave  and now it   s posted    ,0
3209,2017-11-07 18:58:55+00:00,Cause it   s  tequila  tuesday Buy a  corona or a  margarita with a  shot of tequila for     ALL    ,0
3210,2017-11-04 17:07:05+00:00, saturdayshenanigans  leafangels  atuumnleaves  autumninnewyork  nyc  corona  Flushing      ,0
3211,2017-11-04 16:36:18+00:00,Fall is here in my hood   autumninnewyork  autumn  leaves  fall  colorful  nyc  corona    ,0
3212,2017-11-04 16:20:15+00:00,Fall is here in my hood   autumninnewyork  autumn  leaves  fall  colorful  nyc  corona    ,0
3213,2017-10-24 18:32:55+00:00, lateposts with ma boi lala  corona  egobiaka  newark   New Jersey  City of ,0
3214,2017-10-23 22:03:21+00:00, pedroPerez  coronaQueens  corona  crown  jacksonHeights  lunes    ottobre      s Kitchen     ,0
3215,2017-10-23 22:02:09+00:00, coronaQueens  corona  crown  s Kitchen ,0
3216,2017-10-22 03:24:36+00:00,Ni modo NY Yankees  ser   el pr  ximo a  o  yankees  corona en Yankee    ,0
3217,2017-10-22 00:28:28+00:00,Saturday night in my hood      food  foodporn  internationalcuisine  corona  Flushing  nyc      ,0
3218,2017-10-21 18:36:03+00:00,Out in these streets exploring and visiting  louisarmstrong  jazz  icon at his crib in  Corona     ,0
3219,2017-10-15 21:12:04+00:00,A Selfie Of Me     MiaRusso  Beautiful  Youthful  Model  Corona  CoronaBoxing    ,1
3220,2017-10-15 21:10:23+00:00,Me Meeting   MiaRusso  Beautiful  Youthful  Model  Corona  CoronaBoxing    ,1
3221,2017-10-15 20:16:59+00:00,Me Meeting karlalaureen  KarlaLaureen  Beautiful  Youthful  Model  Corona  CoronaBoxing    ,1
3222,2017-10-15 20:08:17+00:00,Me Meeting   KiaraGomez  Beautiful  Youthful  Model  Corona  CoronaBoxing    ,1
3223,2017-10-15 20:02:15+00:00,Me Meeting Seeing   SamanthaKumiko  Beautiful  Youthful  Model  Corona    ,1
3224,2017-10-14 21:27:24+00:00,My views be priceless  wine  homemade  italian  italianrestaurant  parksiderestaurant  corona    ,0
3225,2017-10-14 02:49:54+00:00,We re just getting started   Modelo  Corona is in the building with sugar skull painted ladies    ,0
3226,2017-10-11 23:54:04+00:00,  ozburger  wafflesundae  corona    Jackson Hole   rd Ave  ,0
3227,2017-10-10 23:34:35+00:00,If this world were mine       Flushing  corona  unisphere  running  exercise  NYC     ,0
3228,2017-10-10 19:39:10+00:00,It   s  tequila  tuesday Choose a  corona or  margarita with a  shot of tequila for         ,0
3229,2017-10-04 16:38:30+00:00,Almost done     queens  corona  butPumpkinheadDoe  bk  pumpkinhead  Rho s Lair ,0
3230,2017-10-02 09:54:46+00:00, flushingmeadows  corona  park  landscape captures  sonya      nypix  loves nyc  sonyalpha     rs ,1
3231,2017-09-30 16:29:06+00:00,Park shenanigans this morning       morningexercise  autumn  weddingbodyprep  corona  flushing      jlJN ,0
3232,2017-09-29 10:38:31+00:00, flushingmeadowpark  corona  queens  queenssky  cloudlove  loves nyc  nypd  sonya      nypix     J ,1
3233,2017-09-27 20:40:10+00:00, corona  empirestate  mexico  newyork en Empire State Building ,0
3234,2017-09-21 22:11:23+00:00, tbt to the summertime blues  Find your spot  goAtLIFE   corona  float  ocean      ,0
3235,2017-09-19 18:34:00+00:00,It s that kind of day  the  tequila  tuesday kind of day Choose a  corona or  margarita with a    ,0
3236,2017-09-17 15:20:48+00:00, pescatarian food Penne Alla Vodka  vodkasauce  parksiderestaurant  parksidequeens  corona    ,0
3237,2017-09-14 13:19:08+00:00,hursday decisions  Standards  corona  frozenmargarita  saltrim But what is the mysterious    ,0
3238,2017-09-12 17:45:27+00:00,What better way to kick off this week than with  tequila  tuesday Choose a  corona or    ,1
3239,2017-09-11 02:59:36+00:00, Corona  beer It s going to be a long  night dulce  PRstyle     XREi    ,0
3240,2017-09-11 01:13:41+00:00,Oh I m really hungry today  shrimp  pastelillos with a  Corona to     R jn h qYqiawL   ,0
3241,2017-09-08 12:59:22+00:00, brooklyn  brooklynbridge  corona  coronaextra  nikon  d                                                                                       Bridge kuQhDr  ,0
3242,2017-09-08 04:51:59+00:00, citifield  corona  queens  nymets  baseball  americaspastime  Field   ,0
3243,2017-09-08 02:42:34+00:00, americaspastime  baseball  metsreds  themetswin  citifield  corona  queens  Field  P FLj  ,0
3244,2017-09-08 02:27:08+00:00, citifield  metsreds  corona  queens  brandonnimmo  findingnimmo   homeruns theday  Field ,0
3245,2017-09-06 03:35:17+00:00, ladygaga  ladygagajoanneworldtour ladygagajoanne citifield joanne joanneworldtour  corona     Fgebk ,0
3246,2017-09-06 03:33:09+00:00, ladygaga  ladygagajoanneworldtour ladygagajoanne citifield joanne joanneworldtour  corona    ,0
3247,2017-09-06 01:56:08+00:00, ladygaga  ladygagajoanneworldtour ladygagajoanne citifield joanne joanneworldtour  corona    ,0
3248,2017-09-04 19:18:49+00:00, ladygaga  ladygagajoanneworldtour ladygagajoanne citifield joanne joanneworldtour  corona     AY v ,0
3249,2017-09-04 19:13:06+00:00, ladygaga  ladygagajoanneworldtour ladygagajoanne citifield joanne joanneworldtour  corona    ,0
3250,2017-09-04 18:31:27+00:00, ladygaga  ladygagajoanneworldtour ladygagajoanne citifield joanne joanneworldtour  corona    ,0
3251,2017-09-04 18:21:42+00:00, ladygaga  ladygagajoanneworldtour ladygagajoanne citifield joanne joanneworldtour  corona    ,0
3252,2017-09-03 03:54:49+00:00, ladygaga  ladygagajoanneworldtour ladygagajoanne citifield joanne joanneworldtour  corona    ,0
3253,2017-09-03 03:33:13+00:00, ladygaga  ladygagajoanneworldtour ladygagajoanne citifield joanne joanneworldtour  corona    ,0
3254,2017-09-03 03:13:01+00:00, ladygaga  ladygagajoanneworldtour ladygagajoanne citifield joanne joanneworldtour  corona      ,0
3255,2017-09-01 21:36:42+00:00, viewfromtheroof  ps    corona  NYC  skyline  tintype  hipstamatic     Marino Jeantet ,0
3256,2017-09-01 13:19:59+00:00, fbf to an amazing weekend of urban adventures in  queens   urbanadventures  corona     XrCBPOQ ,1
3257,2017-08-29 16:48:55+00:00,he only real  love is for  tequila Join is for  allday tequila  tuesday Choose  corona or a    ,1
3258,2017-08-27 23:03:14+00:00,En el barrio  Corona  Queens  NYC   New York ,0
3259,2017-08-27 20:13:34+00:00,Swipe left Nice  cold  beer on this nice day  corona  First  event of my day   djlifestyle    ,1
3260,2017-08-27 17:41:05+00:00, hot  psychopath  corona  girls  neverstopsmiling for    hours   York  New York ,0
3261,2017-08-27 03:53:43+00:00, usopen      sphere  tennis  flushing  corona  queens  newyorkcity  newyork  nycity  nyc  abc ny    ,0
3262,2017-08-27 03:07:28+00:00, park  flushing  corona  queens  trees  tree  leaves  sunnyday  newyorkcity  newyork  nyc     nMTg ,0
3263,2017-08-23 02:41:00+00:00,Off into he distance is  queens  See if you can find citifield   corona  flushing    ,0
3264,2017-08-22 18:15:46+00:00,Get your  tequila  tuesday on  Buy a  corona or a  margarita with a  shot or tequila for            ,0
3265,2017-08-21 23:26:24+00:00, AfterHappyHour We  afterhours  totaleclipse  Corona  theworldisours  MrOneNightOnly    ,0
3266,2017-08-21 17:30:50+00:00,ITS HAPPENING     eclipse  eclipse      eclipseglasses  diamondring  corona  sun  moon    ,0
3267,2017-08-20 11:40:00+00:00, firstday  newyork  flushingmeadows  corona  park  walk  afterpractice  enjoylife    ,0
3268,2017-08-19 23:26:15+00:00, lobsterroll  corona  nathansfamous  s Famous  manajqytY t   iHeE InvkdfbXKc msn U  ,1
3269,2017-08-19 23:23:25+00:00, lobsterroll  corona  nathansfamous  s Famous  mFwEDTVjFl YL cwckqkjQKCXHmuOTkOqms  ,1
3270,2017-08-19 04:26:50+00:00, Corona  CirocApple  Cocktail Lounge  amp  Restaurant ,0
3271,2017-08-19 00:05:49+00:00,No filter necessary    it s God s work   corona  flushing  queens  aftertherain  nyc    ,0
3272,2017-08-18 08:27:44+00:00, BICLighter  WhiteOut  Corona  Village  Manhattan ,0
3273,2017-08-16 00:51:00+00:00, felizmartes  CantinaLobos  tequila  corona en Cantina Lobos ,0
3274,2017-08-13 21:03:17+00:00,Dessert last night  Mom got a rum raisin ice I got a tangerine one  queens  corona  lemonking      ,0
3275,2017-08-12 22:53:27+00:00,EXAS GARLIC TOAST PIZZA     coronadiner  pizza  appetizer  foodporn  CORONA  diner  food    ,0
3276,2017-08-11 19:32:31+00:00,CIVICHE     coronadiner  seafood  civiche  crackers  foodporn  lunch  dinner  appitizer  CORONA    ,0
3277,2017-08-11 03:26:09+00:00,he  mets  win   citifield  baseball  flushing  corona  queens  americaspastime  Field  ma ,1
3278,2017-08-11 02:58:55+00:00,he View From The   train  citifield  baseball  flushing  corona  queens  metsvsrangers     F n  ,0
3279,2017-08-10 23:17:15+00:00,CHICKEN   WAFFLES     coronadiner  munchies  chicken  waffles  foodporn  CORONA  diner  queens    ,0
3280,2017-08-10 04:00:16+00:00,Yall see what it is  eastelmhurst  corona  goons  Coqui Astoria ,0
3281,2017-08-09 01:05:46+00:00, Queens  allTheRights  corona  CoronaBarberShopPlus  DeFiningStyles  DeFineUrSelf  BARBERIAN    ,0
3282,2017-08-08 18:08:56+00:00, swipe  right if you are  happy it s  tequila  tuesday Get a  corona or  margarita with a    ,1
3283,2017-08-07 04:17:21+00:00, mybabygirl  sundae  sunday  monkeydance  chefporn  corona  queens  Diner  XE ,0
3284,2017-08-03 20:32:46+00:00,Fotico con uno de los buenos  gustazo brother  fotico  lamega     fiuger  corona  djs    ,0
3285,2017-08-01 17:55:25+00:00,Everyone s favorite day   tequila  tuesday Get a  corona or  margarita with a  shot of  tequila    ,1
3286,2017-08-01 17:22:19+00:00, classiceast  theclassiceastconcert  theclassiceast  citifield  fleetwoodmac  queens  corona    ,0
3287,2017-08-01 17:07:35+00:00, corona  crown  martens   agosto      York  New York ,0
3288,2017-07-31 19:18:38+00:00,pool party Monday s  pool  poolparty  friends  drinks  corona  absolut  skyy  svedka  lifestyle     zkAx d ,0
3289,2017-07-31 18:05:03+00:00, unisphere  flushingmeadowpark  corona  flushing  queens          Meadows   Corona Park  Q ,0
3290,2017-07-31 04:19:24+00:00, flushingmeadowpark  hallofscience  bikeride  corona  York Hall of Science ,0
3291,2017-07-31 04:10:38+00:00, bikeride  flushingmeadowpark  unisphere  corona  Meadows   Corona Park ,0
3292,2017-07-30 16:14:47+00:00,Parada Dominicana del Bronx  Corona  Bronx  Bronx  New York ,0
3293,2017-07-25 17:36:09+00:00,We re  cracking all the  coronas open today  Join us for  tequila  tuesday Buy a  corona or a     meo FB   ,1
3294,2017-07-23 02:21:21+00:00,Mmm mmm good  summer  yesplease  corona  sky  clouds  sun  sand  beer  lifesabeach    ,1
3295,2017-07-20 03:14:50+00:00,Bulldogs now available    corona  jcmakeityours  oharasjc  jerseycity  Hara s    ,0
3296,2017-07-18 17:13:47+00:00,Such a fitting saying for our  tequila  tuesday going on  allday Buy a  corona or a  margarita    ,0
3297,2017-07-15 03:09:28+00:00, Cerveza  Beer  Corona  TimesSquare  Ny  NewYork  NewYorkCity  BubbaGump  Gump Shrimp Co  ,0
3298,2017-07-13 18:24:23+00:00,Supreme  barbershop  AskforNestor  manbunlol  fade  streetkings  Corona  NewYorkCity     ,1
3299,2017-07-11 20:08:09+00:00,Pool day   coronabarbershopplus  wherehairmeetsstyle  pool  relax  tuesday  summer  corona      PFuu  ,0
3300,2017-07-11 16:16:54+00:00,It s  tequila  tuesday going on  allday buy a  corona or  margarita with a  shot of tequila for     lJxo ,0
3301,2017-07-09 23:20:19+00:00,God of corn   centeotl  maiz  mexico  vivamexico  corona  queens  Nixtamal ,1
3302,2017-07-04 18:01:10+00:00,Very  very  thirsty for the  booze We ve got  tequila  tuesday going on  allday Buy a  corona    ,0
3303,2017-07-02 21:00:27+00:00, justmeandmyweber  beats  corona  sausage  fun  solitude  backyardbarbecuing  solo  nj  love    ,1
3304,2017-07-02 09:46:29+00:00, solitaire  theCrown  laCorona  corona  laCervezaMasFina  domenica   julio      s Kitchen        ,0
3305,2017-07-02 03:02:25+00:00,COMING SOON     coronadiner       corona ave NEXT DOOR TO ALL THE RIGHT  corona  diner  food     tL ,0
3306,2017-06-25 18:08:14+00:00,A beer you can share   Repost francescaalbert  get repost             corona  mexicanbeer      ,1
3307,2017-06-18 07:12:51+00:00,Feliz Dia De Los Padres Papa Rios   amor  Familia  Queens  Corona  GraciasADios  MuchosBesos    ,0
3308,2017-06-17 01:22:20+00:00,Dinner at the Park Side  Italian Restaurant   Corona  Queens  NYC  foodie  food  yum  swipeleft      aSh gF ,0
3309,2017-06-16 13:53:22+00:00, BeardGang  Corona   New York  RuBFf jmYSQmaZ  BLRHc ixWYoGMZ Js  ,0
3310,2017-06-13 20:47:50+00:00,HIS IS HOW YOU BEAT THE HEAT   Cold Coronas  amp  Chips   OCI  corona  chips  lime  salsa    ,0
3311,2017-06-12 23:48:09+00:00,Nothing like a bag of beer for train ride home   corona  hotasballz  Central Terminal ,1
3312,2017-06-09 23:45:24+00:00, congratsonstartingcreditrepairwithgizzycreditteam To this customer in  corona  newyorkcity who    ,0
3313,2017-06-06 18:47:58+00:00, pick your  poison Choose either a  margarita or  corona with a  shot of  tequila for         aP ,-1
3314,2017-06-02 12:26:25+00:00,  am and we at it again   queens  corona  queenskids  unisphere  Meadows   Corona Park  Fq ,0
3315,2017-06-01 13:27:35+00:00,hat early morning fog  queenskids  queens  unisphere  corona  Meadows   Corona Park  W ,0
3316,2017-05-29 15:31:36+00:00,his corona didn t find his way to the beach     corona  beach  memorialday   Queens ,0
3317,2017-05-29 00:35:33+00:00,Bottoms up   letsdrink  corona  coronita  memorialday  memorialdayweekend  inuman   New    ,0
3318,2017-05-27 01:04:16+00:00,Una Coronita para el que cumple   birthdayboy  felizcumplea  os  dominicanos  corona  harlem      ,0
3319,2017-05-24 01:29:47+00:00, drinks  Corona  beer  margarita  love  foodporn  gastronomy  yum  yummy  food  instagood     uDGbi ,1
3320,2017-05-24 01:26:38+00:00, drinks  Corona  beer  margarita  love  foodporn  gastronomy  yum  yummy  food  instagood    ,1
3321,2017-05-24 00:58:32+00:00, drinks  Corona  beer  margarita  love  foodporn  gastronomy  yum  yummy  food  instagood     YDVHl ,1
3322,2017-05-22 02:05:21+00:00, drinking  beer  corona  jjtm   New York ,0
3323,2017-05-22 00:41:15+00:00,Current mood     corona chuletayarrozconhabichuela  Rey IV Billiard Lounge  dgdlxXi ,0
3324,2017-05-21 07:29:22+00:00,he last ride  space  spaceibiza  housemusic  beats  drums  vocals  corona  club  nyc     VgLVi ,0
3325,2017-05-18 22:55:49+00:00,Mom and I getting our happy hour drink on  margaritas  happyhour  barilles  corona     ,1
3326,2017-05-18 05:23:15+00:00,  chimitruck  corona  queens  fatgirlproblems  Amigos     yzB NZiRe eN  SW nAY w  ,0
3327,2017-05-17 21:36:23+00:00,Celebrating summer Solo nuptials        summer  golf  bachelorparty  jonsolo  corona     ,1
3328,2017-05-16 23:38:45+00:00, atwork  selfie  firstdaybackatwork  NYC  selfportrait  ps    corona  queens     Marino Jeantet ,0
3329,2017-05-06 20:48:42+00:00,Cheers  To new beginnings   Corona  NYC ,1
3330,2017-05-06 16:36:43+00:00,IP Gingo de Mayo is over by  am  corona  survived   Manhattan ,1
3331,2017-05-06 01:13:23+00:00,my corona looks a little more mexican tonight  cincodemayo  corona    ,0
3332,2017-05-05 23:01:03+00:00, cincodemayo  corona  nes  hoysebebe   demayo  selfie  City  New Jersey ,0
3333,2017-05-05 21:14:23+00:00, OlaAfterOffice  corona  olafun  ,0
3334,2017-05-05 21:12:15+00:00, OlaAfterOffice  olafun  corona  ,0
3335,2017-05-05 20:38:13+00:00,Happy  cincodemayo   See you for our extended  happyhour  modelo  corona  tecate  dosequis  beer    ,1
3336,2017-05-05 20:21:51+00:00,Because our staff is always ready for a good fiesta Happy Cinco de Mayo    corona  modelo    ,1
3337,2017-05-05 17:41:27+00:00,   FLEXFRIDAY ITS MAY  th TIME FOR A  CORONA AND A TACO christophercorsale WHERE ARE    ,0
3338,2017-05-05 17:39:05+00:00, CincoDeMayo  ZHotel  ZHotelRooftop  Fiesta  Siesta  Taco  Corona  DosEquis  Heineken  HipHop    ,0
3339,2017-05-05 03:05:47+00:00,Happy  CuatrodeMayo   We ain t Mexicans  but we sure work like one     CBRTowing  Corona    ,1
3340,2017-05-04 21:32:08+00:00, cincodemayo  cervezas  corona  cocktails  tequila  mezcal  happyhour  thursday  happyhour    ,0
3341,2017-05-03 18:02:56+00:00,Birthday cake Corona beer jard  cake  beer  elizabethnj  vanilla  corona  coronabear    ,0
3342,2017-04-30 19:34:34+00:00,A Sunday at  flushingmeadows  corona  park  lake  spring  globe  icecream  truck  ny  pavilion    ,0
3343,2017-04-28 23:27:16+00:00,My boys crib is  sick  cheche  pupusas  paint  corona  queens  cats  biggie  ringtone     ,-1
3344,2017-04-28 23:18:12+00:00,Coronita Life   coronita  corona  beerporn  nyc  manhatten  vacation  icecold  lifesgood      ,0
3345,2017-04-28 22:40:58+00:00, pupusas  elmhurst  corona  elsalvador  foodporn  food  Peque  o El Salvador Restaurant ,0
3346,2017-04-28 06:44:08+00:00, corona and  cigar the box says triple h but I don t know the brand maybe a house brand here       ,0
3347,2017-04-25 06:50:14+00:00,Salud que es LUN MAR  Beer  corona  NYC  Bar ,0
3348,2017-04-23 15:50:41+00:00,W my guy  we re  TeamPorter      ShawnPorter  AndreBerto  Corona  Boxing Boxeo  NYC    ,0
3349,2017-04-20 10:46:28+00:00,While in  Corona   New York ,0
3350,2017-04-17 12:52:06+00:00,Legendary Movements  DiscoTwins  DjPolo  Corona  EastElmhurst  Queens  Airport  LR  A  K ,0
3351,2017-04-14 14:50:01+00:00, family  corona   Loews Kips Bay       for The Fate of the Furious  The IMAX  D Experience  ,-1
3352,2017-04-14 00:02:36+00:00,rying out new dishes at a fantastic place  I ll be back   torta  corona  GoSHOPLocal      ,1
3353,2017-04-02 23:38:49+00:00, You look majestic     an unknown admirer  not pictured  suede boots   brooklyn  corona  honda      ,0
3354,2017-04-02 22:53:04+00:00,Muy refreshing  michelada  brooklyn  brooklyncrab  corona  Crab ,0
3355,2017-03-30 13:22:14+00:00,Good Morning  Corona  Zumba here every Thursday at     am  SquashFitnessCenter ,1
